,name,latitude,longitude,avg_price
0,Admiralty Primary School,1.45403837499301,103.817436231731,24.306221558176084
1,Ahmad Ibrahim Primary School,1.43315271543517,103.832942401086,27.598642971862148
2,Ai Tong School,1.3605834338904,103.833020333986,29.60267785940893
3,Alexandra Primary School,1.29133439161334,103.824424680531,36.3202378435813
4,Anchor Green Primary School,1.39036998654612,103.887165375933,26.697015792012273
5,Anderson Primary School,1.38426429436736,103.841392081119,30.217959854701164
6,Anglo-Chinese School (Junior),1.30935041274966,103.840950265464,35.57670424725667
7,Anglo-Chinese School (Primary),1.31837054523521,103.835609732354,26.208616796668814
8,Angsana Primary School,1.34855287558648,103.951808105552,26.953602413148104
9,Ang Mo Kio Primary School,1.36558782075966,103.850957126982,30.0308503257206
10,Beacon Primary School,1.38394936211823,103.773632022975,24.611121907452556
11,Bedok Green Primary School,1.32344593287992,103.937878976352,30.21022886042105
12,Bendemeer Primary School,1.32181250780475,103.865404167629,32.58726637440907
13,Blangah Rise Primary School,1.27612047924037,103.808628535239,33.39013948588331
14,Boon Lay Garden Primary School,1.34317853793318,103.713280889452,27.198675062242256
15,Bukit Panjang Primary School,1.37362179302436,103.769374904025,24.481215839205717
16,Bukit Timah Primary School,1.3372995575169,103.766828720721,25.326721005750063
17,Bukit View Primary School,1.34586054788695,103.75366641455,27.755444009491992
18,Canberra Primary School,1.45125024371543,103.815858858929,24.40717387603135
19,Canossa Catholic Primary School,1.32664424544839,103.882227964852,32.85284297246435
20,Cantonment Primary School,1.27547252623201,103.839962631748,38.95730645869275
21,Casuarina Primary School,1.37246063927999,103.957020286115,22.75831522934349
22,Catholic High School (Primary),1.35438878373608,103.844210670766,30.37436495595402
23,Cedar Primary School,1.3355885014312,103.87562104944,30.759566840346146
24,Changkat Primary School,1.34023163951633,103.952080114035,26.857344995912428
25,CHIJ (Katong) Primary,1.30648535277087,103.911105620496,33.090011787732884
26,CHIJ (Kellock),1.275022722964,103.828157564896,36.35916415943579
27,CHIJ Our Lady of Good Counsel,1.35742952269615,103.864009397373,31.22578804225098
28,CHIJ Our Lady of the Nativity,1.37357409699145,103.897768958127,26.66007190499079
29,CHIJ Our Lady Queen of Peace,1.366603668561,103.767412204602,24.873141277004652
30,CHIJ Primary (Toa Payoh),1.33275264711587,103.841847263786,33.187211165031755
31,CHIJ St. Nicholas Girls' School (Primary Section),1.3739790471108462,103.83424002714132,30.243933871418115
32,Chongfu School,1.43839562897006,103.839309173817,27.965032745790175
33,Chongzheng Primary School,1.35070739237744,103.951399541868,26.862446878783
34,Chua Chu Kang Primary School,1.37775890093367,103.741832917421,23.580849187143873
35,Clementi Primary School,1.31506321827875,103.763144493687,33.17755565723157
36,Compassvale Primary School,1.38376923022123,103.891354675017,25.638556734494195
37,Concord Primary School,1.38000806197242,103.736225440727,23.29697148305215
38,Coral Primary School,1.3679782603996944,103.95108733878556,24.51760669644552
39,Corporation Primary School,1.33820397704287,103.718089546664,27.696701406909447
40,Da Qiao Primary School,1.3719330834184311,103.85870045452788,30.444643519132747
41,Damai Primary School,1.33546106800406,103.921270169613,29.651504194090236
42,Dazhong Primary School,1.3591797447277,103.74847210784,28.55954025850406
43,De La Salle School,1.3947078296399,103.743201812831,22.184918250962443
44,East Coast Primary School,1.3293035651237786,103.92011952529232,29.47354154039489
45,East Spring Primary School,1.35268400746357,103.961676849165,25.8288857207652
46,East View Primary School,1.3468719784605487,103.93949008027488,27.365277648845154
47,Edgefield Primary School,1.40009139510996,103.907847599114,26.49066967835572
48,Elias Park Primary School,1.37451269377776,103.945128117139,23.25368579224955
49,Endeavour Primary School,1.45403837499301,103.817436231731,24.306221558176084
50,Evergreen Primary School,1.44415332824735,103.794577787757,23.100209234766627
51,Fairfield Methodist School (Primary),1.30100441916733,103.785455606827,36.70485698938591
52,Farrer Park Primary School,1.31236867681371,103.850766402965,34.72039839714957
53,Fengshan Primary School,1.32980598760785,103.931710293058,30.085806458179317
54,Fernvale Primary School,1.39030227963797,103.874445458032,27.677225133382922
55,First Toa Payoh Primary School,1.34032299499938,103.855529906182,31.768849572157038
56,Frontier Primary School,1.33641298743234,103.69970173931,25.724421065124478
57,Fuchun Primary School,1.43047990810126,103.778192944298,24.76354540620932
58,Fuhua Primary School,1.33650394789627,103.736103745748,28.021914388892892
59,Gan Eng Seng Primary School,1.28559516494962,103.815547410064,35.108817672068284
60,Geylang Methodist School (Primary),1.31759126757284,103.883845744916,33.30834580055316
61,Gongshang Primary School,1.35711606790292,103.949144797277,26.617869718339076
62,Greendale Primary School,1.39648195114256,103.91233462071,26.06334316507659
63,Greenridge Primary School,1.3858892193692,103.767794469258,24.74765045233308
64,Greenwood Primary School,1.43989958331782,103.804725587384,23.90884634135432
65,Haig Girls' School,1.31194344271383,103.902902557195,33.38744710405026
66,Holy Innocents' Primary School,1.36693830877349,103.894114899795,26.80208215427678
67,Henry Park Primary School,1.31667646178347,103.784296227747,36.5976231177255
68,Hong Wen School,1.32175999964553,103.857628468881,32.724536714623
69,Horizon Primary School,1.399550034492,103.913404855665,26.368387102391303
70,Hougang Primary School,1.37738245231461,103.880805274557,25.712256933846614
71,Huamin Primary School,1.42697284512936,103.844240226564,27.201474725534045
72,Innova Primary School,1.42896700684852,103.790607539185,23.249915852390263
73,Jiemin Primary School,1.42768847665227,103.830425490093,27.283411233490003
74,Jing Shan Primary School,1.3722940213388664,103.85182008481269,30.502070318023332
75,Junyuan Primary School,1.34787074766746,103.939221709073,27.395869113854964
76,Jurong Primary School,1.34718456606375,103.70053420978,26.281059796751016
77,Jurong West Primary School,1.3448790560014,103.699286360581,26.126163244199304
78,Juying Primary School,1.3383597691045763,103.68820622529223,25.326081666775863
79,Keming Primary School,1.34552849960874,103.756449399351,27.196476992613558
80,Kheng Cheng School,1.3373381935639,103.847148501824,31.95584600465067
81,Kong Hwa School,1.31099674009193,103.888352029067,31.869561395902476
82,Kranji Primary School,1.39356050497104,103.747362720939,22.4585256029453
83,Kuo Chuan Presbyterian Primary School,1.34939813669536,103.855018233311,31.218550983738393
84,Lakeside Primary School,1.33820397704287,103.718089546664,27.696701406909447
85,Lianhua Primary School,1.35424191127295,103.754165828711,28.05589973569871
86,Maha Bodhi School,1.32847086658384,103.901298737314,29.116420574535095
87,Maris Stella High School (Primary Section),1.342649220974237,103.87855708296344,29.7118858950599
88,Marsiling Primary School,1.43383904037059,103.773643013846,25.283639238427213
